host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified
197277264,Kenyada,22-06-2018,"Rockwall, Texas, United States",within an hour,100,100,TRUE,Cedars,0,TRUE,FALSE
143162877,William,29-07-2017,"Dallas, Texas, United States",within an hour,100,98,FALSE,Arlington Park,0,TRUE,TRUE
330645674,Ashten,25-01-2020,"Dallas, Texas, United States",a few days or more,33,91,FALSE,,0,TRUE,TRUE
324186366,Abhi,04-01-2020,"Arlington, Texas, United States",within an hour,100,100,TRUE,,3,TRUE,TRUE
127593779,Toby,25-04-2017,"Dallas, Texas, United States",within an hour,100,100,TRUE,,1,TRUE,TRUE
3868096,Jessica,14-10-2012,"Dallas, Texas, United States",within an hour,100,97,FALSE,Peak's Suburban Addition,0,TRUE,TRUE
332320259,Kristin,31-01-2020,US,within an hour,100,50,FALSE,Preston Hollow,0,TRUE,TRUE
4617935,Ashton,07-01-2013,"Dallas, Texas, United States",within a day,89,50,FALSE,Kessler,0,TRUE,TRUE
333065468,Peter,03-02-2020,"Dallas, Texas, United States",within an hour,100,100,FALSE,,0,TRUE,TRUE
24195923,Wahib,26-11-2014,"Dallas, Texas, United States",within an hour,100,100,TRUE,Old East Dallas,0,TRUE,TRUE
312876969,Keerthi,28-11-2019,"Dallas, Texas, United States",within an hour,100,100,FALSE,Lake Highlands,28,TRUE,TRUE
88308856,Daniel,06-08-2016,"Dallas, Texas, United States",within a few hours,100,91,TRUE,Old East Dallas,1,TRUE,TRUE
335079875,Sheridan,10-02-2020,"Frisco, Texas, United States",a few days or more,0,40,FALSE,Far North Dallas,1,TRUE,TRUE
240097946,Rose,30-01-2019,US,a few days or more,33,50,FALSE,Far North Dallas,0,TRUE,TRUE
51500380,Tony,16-12-2015,"Dallas, Texas, United States",within an hour,90,85,FALSE,Cedar Crest,0,TRUE,TRUE
125817726,Mike,14-04-2017,"Dallas, Texas, United States",within an hour,100,100,TRUE,,0,TRUE,TRUE
12587912,Rosa,25-02-2014,"Dallas, Texas, United States",within a day,60,36,FALSE,,0,TRUE,TRUE
337608486,Morgan,19-02-2020,US,,,,FALSE,,1,TRUE,FALSE
21898845,Robbie,29-09-2014,"Irving, Texas, United States",within an hour,94,100,FALSE,Old East Dallas,7,TRUE,TRUE
340668157,Cheyenne,07-03-2020,"Tyler, Texas, United States",within an hour,100,97,TRUE,,3,TRUE,TRUE
327811710,Dan,15-01-2020,US,,,0,FALSE,Old East Dallas,0,TRUE,FALSE
243993091,Noemi,18-02-2019,"Dallas, Texas, United States",within an hour,99,98,TRUE,Old East Dallas,12,TRUE,TRUE
338548973,Joe,24-02-2020,US,,,,FALSE,,0,TRUE,FALSE
411281721,Mara,06-07-2021,"Dallas, Texas, United States",within an hour,100,92,FALSE,Northwest Dallas,5,TRUE,TRUE
50158148,Ryan,29-11-2015,"Dallas, Texas, United States",within an hour,100,96,TRUE,,0,TRUE,TRUE
300807248,Nick,07-10-2019,"Dallas, Texas, United States",within an hour,80,100,FALSE,Oak Lawn,2,TRUE,TRUE
51847234,Bola,20-12-2015,"Anna, Illinois, United States",within an hour,100,99,FALSE,,1,TRUE,TRUE
30912523,Jamie,09-04-2015,"Dallas, Texas, United States",within an hour,100,86,FALSE,Dallas Downtown Historic District,3,TRUE,TRUE
91397762,Ej,22-08-2016,"Dallas, Texas, United States",within a few hours,86,93,TRUE,,1,TRUE,TRUE
103434234,Ali Nicole,12-11-2016,US,within a day,80,64,FALSE,Upper West Side,3,TRUE,TRUE
339755858,Caroline,01-03-2020,"Dallas, Texas, United States",within an hour,100,99,TRUE,Lake Highlands,1,TRUE,FALSE
339857476,Andela,02-03-2020,"Houston, Texas, United States",within an hour,100,99,FALSE,Old East Dallas,19,TRUE,TRUE
339211630,Yanira,27-02-2020,"Dallas, Texas, United States",,,,FALSE,Old East Dallas,0,TRUE,TRUE
50009655,Joni,27-11-2015,"Dallas, Texas, United States",within an hour,100,100,TRUE,,1,TRUE,FALSE
152103107,Chad,25-09-2017,"Dallas, Texas, United States",within an hour,100,100,TRUE,Old East Dallas,1,TRUE,TRUE
6530901,Amarinder,22-05-2013,"Dallas, Texas, United States",within an hour,100,98,TRUE,Old East Dallas,3,TRUE,TRUE
32625338,Kyle,04-05-2015,"Dallas, Texas, United States",within an hour,100,100,FALSE,,10,TRUE,TRUE
97150171,Rba Living,28-09-2016,"Atlanta, Georgia, United States",within an hour,100,99,FALSE,Dallas Downtown Historic District,64,TRUE,TRUE
325923853,Chanton,09-01-2020,"Richardson, Texas, United States",within a few hours,100,92,FALSE,Lower Greenville,0,TRUE,TRUE
341247066,Cb,11-03-2020,US,a few days or more,20,100,FALSE,Cedar Crest,0,TRUE,FALSE
341387814,MerakiLuxe,12-03-2020,"Las Vegas, Nevada, United States",within an hour,100,100,FALSE,Design District,2,TRUE,TRUE
70767608,Mariah,07-05-2016,"Miami, Florida, United States",,,0,FALSE,,0,TRUE,TRUE
243684656,Breanne,17-02-2019,"Prosper, Texas, United States",within an hour,98,100,TRUE,,15,TRUE,TRUE
289869332,Madeline,28-08-2019,"Dallas, Texas, United States",within an hour,99,98,FALSE,Old East Dallas,14,TRUE,TRUE
44879206,Joshua,22-09-2015,"Carrollton, Texas, United States",,,100,FALSE,Central Dallas,7,TRUE,TRUE
104665102,Lamar,21-11-2016,"Dallas, Texas, United States",within an hour,100,96,TRUE,,0,TRUE,TRUE
16778250,Dan,14-06-2014,"Dallas, Texas, United States",within a day,100,86,TRUE,Lower Greenville,0,TRUE,TRUE
342721358,Juan,28-03-2020,US,,,,FALSE,,1,TRUE,TRUE
342829124,Nina L,30-03-2020,"Dallas, Texas, United States",within an hour,100,64,FALSE,Far North Dallas,7,TRUE,TRUE
59793956,Jacky,21-02-2016,"Dallas, Texas, United States",within an hour,100,98,TRUE,West Dallas,6,TRUE,TRUE
48908629,Limserve,12-11-2015,"Mansfield, Texas, United States",within an hour,100,97,FALSE,Northwest Dallas,3,TRUE,TRUE
80777706,Jose,29-06-2016,"Red Oak, Texas, United States",within an hour,100,100,FALSE,Northwest Dallas,3,TRUE,TRUE
46810374,Jack,17-10-2015,"Irving, Texas, United States",within an hour,100,100,TRUE,Oak Cliff,13,TRUE,TRUE
290850060,Brandice,01-09-2019,"Port Arthur, Texas, United States",,,,FALSE,South Central Houston,0,TRUE,TRUE
134950188,Paris,13-06-2017,"Dallas, Texas, United States",,,0,FALSE,,1,TRUE,TRUE
6307259,Lynn,09-05-2013,"Dallas, Texas, United States",within an hour,100,94,FALSE,Lower Greenville,0,TRUE,FALSE
50600546,Kaylee,05-12-2015,"Dallas, Texas, United States",within a day,80,78,FALSE,Northwest Dallas,1,TRUE,TRUE
125615681,Ivan,12-04-2017,"New York, New York, United States",within an hour,100,99,FALSE,Old East Dallas,2,TRUE,TRUE
342275278,Jordan,22-03-2020,"Dallas, Texas, United States",,,50,FALSE,Dallas Downtown Historic District,0,TRUE,TRUE
218986646,Jamila,05-10-2018,US,within a day,60,77,FALSE,Oak Cliff,1,TRUE,FALSE
345405630,James,04-05-2020,"Dallas, Texas, United States",,,,FALSE,,1,TRUE,TRUE
283198793,Lena,06-08-2019,"Dallas, Texas, United States",within an hour,97,96,FALSE,Kessler,2,TRUE,TRUE
345719793,Mojisola,08-05-2020,US,,,100,FALSE,Far North Dallas,2,TRUE,FALSE
263895932,Natnael,24-05-2019,"Dallas, Texas, United States",,,,FALSE,,1,TRUE,TRUE
345992513,Benito,11-05-2020,"Dallas, Texas, United States",within an hour,100,90,FALSE,Dallas Downtown Historic District,0,TRUE,FALSE
304199307,Humberto,24-10-2019,"Dallas, Texas, United States",within an hour,70,100,FALSE,Northwest Dallas,0,TRUE,TRUE
57823251,Vivian,08-02-2016,"Dallas, Texas, United States",within an hour,86,97,FALSE,Kessler,2,TRUE,FALSE
216122128,Hill,18-09-2018,"Houston, Texas, United States",within an hour,100,100,TRUE,Northeast Dallas,1,TRUE,TRUE
346480756,Rebekah,16-05-2020,"Dallas, Texas, United States",within an hour,100,99,TRUE,Little Forest Hills,1,TRUE,TRUE
346609412,Ar,18-05-2020,"Irving, Texas, United States",within an hour,100,98,FALSE,West Dallas,2,TRUE,TRUE
337647517,"Josh, Rob & Kia",20-02-2020,"Carrollton, Texas, United States",within an hour,100,98,TRUE,Oak Cliff,1,TRUE,TRUE
295508899,Manny,16-09-2019,"Dallas, Texas, United States",within an hour,100,93,FALSE,Riverway Estates/Bruton Terrace,0,TRUE,TRUE
70856957,Mariia,07-05-2016,"Dallas, Texas, United States",within an hour,100,97,FALSE,Lower Greenville,1,TRUE,TRUE
343665970,The Beeman,11-04-2020,"Dallas, Texas, United States",,,38,FALSE,Northeast Dallas,1,TRUE,FALSE
277397389,Nina,19-07-2019,"Dallas, Texas, United States",a few days or more,0,,FALSE,Old East Dallas,1,TRUE,TRUE
141130571,Suleman,18-07-2017,"Dallas, Texas, United States",a few days or more,0,67,FALSE,Far North Dallas,1,TRUE,TRUE
347691417,Fern + Andrew,26-05-2020,US,,,73,FALSE,Old East Dallas,0,TRUE,TRUE
5013632,Kendra,08-02-2013,"Cambridge, Massachusetts, United States",within a day,86,88,TRUE,,0,TRUE,TRUE
228278867,Sheyenne,29-11-2018,"Dallas, Texas, United States",within an hour,100,100,FALSE,Knox / Henderson,2,TRUE,TRUE
204853446,Vip Stays,24-07-2018,"Dallas, Texas, United States",within an hour,96,97,FALSE,Old East Dallas,6,TRUE,TRUE
149500772,Mr Air BNB,07-09-2017,"Denton, Texas, United States",within an hour,100,100,FALSE,Dallas Downtown Historic District,2,TRUE,TRUE
322041675,Rachel,29-12-2019,"Henderson, Nevada, United States",within an hour,100,100,FALSE,Oak Lawn,10,TRUE,TRUE
335628573,M K,12-02-2020,US,within an hour,100,99,TRUE,Mountain Creek,0,TRUE,TRUE
17423355,Adam,29-06-2014,"Dallas, Texas, United States",,,100,FALSE,Oak Lawn,0,TRUE,TRUE
236004170,Joi,11-01-2019,"Dallas, Texas, United States",,,,FALSE,Far North Dallas,1,TRUE,FALSE
100447432,Rebecca & Kevie,20-10-2016,"St. Louis, Missouri, United States",within an hour,96,82,FALSE,Marine Villa,3,TRUE,TRUE
315784764,Fizza,09-12-2019,"Dallas, Texas, United States",within an hour,100,93,FALSE,Bent Tree,4,TRUE,TRUE
6103243,Elayna,26-04-2013,"Dallas, Texas, United States",within an hour,100,100,TRUE,Oak Cliff,3,TRUE,TRUE
358058606,Casey,23-07-2020,"Houston, Texas, United States",within an hour,100,89,FALSE,Cityplace,675,TRUE,TRUE
347716057,Mitchell,26-05-2020,"Dallas, Texas, United States",within an hour,100,100,FALSE,Cedar Crest,0,TRUE,TRUE
31181953,Logan,13-04-2015,"Dallas, Texas, United States",within an hour,100,96,TRUE,Greenway Parks,0,TRUE,TRUE
116844984,Jasmine,17-02-2017,"Dallas, Texas, United States",a few days or more,0,100,FALSE,Far North Dallas,0,TRUE,FALSE
8563618,Robin,01-09-2013,"Dallas, Texas, United States",within a day,50,0,FALSE,Pleasant Grove,5,TRUE,TRUE
220159071,Brenda,12-10-2018,"Temescal Valley, California, United States",within a day,100,50,FALSE,Vickery Meadow,2,TRUE,TRUE
352239748,Dominic,28-06-2020,US,,,0,FALSE,,1,TRUE,FALSE
17871435,Lori,09-07-2014,"Dallas, Texas, United States",,,,FALSE,,1,TRUE,TRUE
92539423,Christian,29-08-2016,"Hurst, Texas, United States",within an hour,100,99,TRUE,Knox / Henderson,0,TRUE,TRUE
94118674,Caleb,07-09-2016,"Texarkana, Texas, United States",within an hour,100,99,FALSE,Park Forest North,25,TRUE,TRUE
23932319,Omar,19-11-2014,"Bedford, Texas, United States",within an hour,70,100,FALSE,Oak Lawn,3,TRUE,TRUE
14415810,Brandon,17-04-2014,"Chicago, Illinois, United States",within an hour,100,97,TRUE,Oak Lawn,2,TRUE,TRUE
298215421,Kalisha,26-09-2019,"Cedar Hill, Texas, United States",,,100,TRUE,Old East Dallas,1,TRUE,TRUE
346816751,Michael,19-05-2020,"Aurora, Colorado, United States",,,,FALSE,,4,TRUE,TRUE
356450353,Rachel,14-07-2020,"Warren Air Force Base, Wyoming, United States",within an hour,100,99,FALSE,Oak Lawn,4,TRUE,TRUE
82201141,Lucio Properties LLC,06-07-2016,"Dallas, Texas, United States",within a day,100,91,TRUE,Far North Dallas,2,TRUE,TRUE
213227611,Sean,02-09-2018,"Dallas, Texas, United States",within an hour,100,100,FALSE,Dallas Downtown Historic District,86,TRUE,TRUE
357505997,Sarah & Sam,20-07-2020,"Dallas, Texas, United States",within an hour,100,100,TRUE,Kessler,0,TRUE,FALSE
356412388,Lorenzo,14-07-2020,"Dallas, Texas, United States",within a day,86,97,TRUE,Cedars,4,TRUE,FALSE
260687064,Brionna,08-05-2019,"Euless, Texas, United States",,,100,FALSE,Southeast Arlington,1,TRUE,TRUE
34693825,Tal,31-05-2015,"Dallas, Texas, United States",within an hour,100,96,FALSE,Northeast Carrollton,114,TRUE,TRUE
358268968,Chantell,24-07-2020,"Dallas, Texas, United States",within an hour,100,100,FALSE,,0,TRUE,FALSE
38873121,Kris,18-07-2015,"Dallas, Texas, United States",within an hour,100,91,TRUE,Lower Greenville,2,TRUE,TRUE
358875755,Sarika,27-07-2020,"Dallas, Texas, United States",within an hour,100,98,FALSE,,2,TRUE,TRUE
349017899,Zcara,07-06-2020,"Hattiesburg, Mississippi, United States",,,,FALSE,Northwest Dallas,1,TRUE,TRUE
211824389,Rodney,26-08-2018,"Irving, Texas, United States",within an hour,100,93,FALSE,North Dallas,1,TRUE,TRUE
9878684,Sal,07-11-2013,"Dallas, Texas, United States",within an hour,100,95,TRUE,West Dallas,1,TRUE,TRUE
61780595,Yura,06-03-2016,"Dallas, Texas, United States",within an hour,100,100,TRUE,Lake Highlands,2,TRUE,TRUE
15833959,Heather,21-05-2014,"Dallas, Texas, United States",within a day,100,83,FALSE,Lower Greenville,0,TRUE,TRUE
360931937,Rodolphe,06-08-2020,"Dallas, Texas, United States",,,100,FALSE,Oak Lawn,2,TRUE,TRUE
60905801,Dirk,29-02-2016,"Dallas, Texas, United States",,,,FALSE,Design District,1,TRUE,TRUE
104786619,Mashel,22-11-2016,"Dallas, Texas, United States",within an hour,100,94,TRUE,South Dallas,0,TRUE,TRUE
58312412,Christina,11-02-2016,"Lewisville, Texas, United States",,,,FALSE,Northwest Dallas,0,TRUE,TRUE
329464978,Aly,20-01-2020,"Dallas, Texas, United States",within an hour,100,99,FALSE,Lake Highlands,35,TRUE,TRUE
180075292,Laura,23-03-2018,"Dallas, Texas, United States",within an hour,100,93,TRUE,Dallas Downtown Historic District,0,TRUE,TRUE
150166289,Kenzie,11-09-2017,"Panhandle, Texas, United States",,,100,TRUE,,0,TRUE,FALSE
359532791,Marcus,30-07-2020,"Dallas, Texas, United States",,,61,FALSE,Dallas Downtown Historic District,1,TRUE,TRUE
156590202,Njeck,28-10-2017,"Dallas, Texas, United States",,,100,FALSE,Far North Dallas,1,TRUE,FALSE
65790295,Tommy,04-04-2016,"Dallas, Texas, United States",within an hour,100,100,TRUE,Lake Highlands,1,TRUE,TRUE
216099836,Joe,18-09-2018,"Dallas, Texas, United States",within an hour,100,94,TRUE,Far North Dallas,2,TRUE,TRUE
62252494,Kristine,09-03-2016,"Dallas, Texas, United States",within a few hours,100,80,FALSE,Far North Dallas,0,TRUE,TRUE
365130695,Xavier,30-08-2020,"Dallas, Texas, United States",within an hour,90,99,FALSE,Old East Dallas,4,TRUE,TRUE
365165866,Jimy,30-08-2020,US,within an hour,94,98,TRUE,Oak Lawn,5,TRUE,FALSE
48125507,Davis,04-11-2015,"Dallas, Texas, United States",within an hour,100,91,FALSE,Oak Cliff,0,TRUE,TRUE
155311368,Tera,19-10-2017,"Dallas, Texas, United States",within an hour,100,86,TRUE,Old East Dallas,4,TRUE,TRUE
72619107,Meriam,18-05-2016,"Dallas, Texas, United States",,,,FALSE,Lake Highlands,0,TRUE,TRUE
206779436,Melissa,01-08-2018,"Carrollton, Texas, United States",,,100,FALSE,,2,TRUE,TRUE
339936401,Bobak,02-03-2020,"Dallas, Texas, United States",within an hour,100,99,TRUE,Oak Lawn,3,TRUE,TRUE
210831306,Devonte,20-08-2018,"Dallas, Texas, United States",,,,FALSE,Old East Dallas,1,TRUE,TRUE
366441076,Oak Tree Comfy Living,07-09-2020,"Dallas, Texas, United States",within an hour,100,95,FALSE,Dallas Downtown Historic District,0,TRUE,TRUE
140474509,Matthew,14-07-2017,"Dallas, Texas, United States",,,100,FALSE,Far North Dallas,1,TRUE,TRUE
95954183,Daniel,19-09-2016,"Dallas, Texas, United States",within an hour,100,86,FALSE,Northwest Dallas,0,TRUE,TRUE
16948760,Neeraj,18-06-2014,"Dallas, Texas, United States",within an hour,100,100,TRUE,Oak Lawn,0,TRUE,TRUE
305508483,Rosana,30-10-2019,"Dallas, Texas, United States",within an hour,100,97,FALSE,Cedar Crest,0,TRUE,TRUE
216445362,Quinn,20-09-2018,"Santa Ana, California, United States",within a day,100,100,FALSE,Stevens Park Village,0,TRUE,TRUE
61164197,Jenni,01-03-2016,"Dallas, Texas, United States",within a few hours,100,92,FALSE,Oak Cliff,0,TRUE,FALSE
200254728,Luke,05-07-2018,"Dallas, Texas, United States",,,33,FALSE,Old East Dallas,0,TRUE,TRUE
175568896,Laura,26-02-2018,"Dallas, Texas, United States",within an hour,100,77,TRUE,Oak Lawn,0,TRUE,FALSE
12510149,Cody,23-02-2014,"Dallas, Texas, United States",,,100,FALSE,,0,TRUE,TRUE
263254604,James,21-05-2019,"Dallas, Texas, United States",within an hour,100,92,FALSE,Far North Dallas,3,TRUE,TRUE
79732332,Noah,24-06-2016,"Los Angeles, California, United States",,,,FALSE,Cedars,0,TRUE,TRUE
42535845,Veronica,25-08-2015,"Dallas, Texas, United States",within an hour,100,85,FALSE,Northwest Dallas,0,TRUE,TRUE
145713557,Arturo,12-08-2017,"El Paso, Texas, United States",within an hour,100,99,TRUE,Oak Lawn,0,TRUE,TRUE
9124824,Kevin,29-09-2013,"Dallas, Texas, United States",within an hour,100,97,TRUE,Oak Lawn,5,TRUE,TRUE
368618722,Alliance,21-09-2020,"Dallas, Texas, United States",,,38,FALSE,,0,TRUE,TRUE
366589157,Daniel,08-09-2020,"Brooklyn, New York, United States",,,88,FALSE,Dallas Downtown Historic District,1,TRUE,TRUE
368552150,Mary,21-09-2020,US,within an hour,100,98,FALSE,Kessler,2,TRUE,FALSE
181103488,Olivier,28-03-2018,"Dallas, Texas, United States",,,67,FALSE,,1,TRUE,FALSE
175754513,Naomi,27-02-2018,US,within an hour,100,88,FALSE,Far North Dallas,2,TRUE,FALSE
369526496,Semert,27-09-2020,US,within an hour,100,83,FALSE,West Dallas,1,TRUE,TRUE
355966846,Nae,12-07-2020,US,,,0,FALSE,,1,TRUE,TRUE
12359910,Christopher,18-02-2014,"Dallas, Texas, United States",within an hour,100,82,TRUE,Lower Greenville,0,TRUE,TRUE
306644278,Mark And Ashley,03-11-2019,"Dallas, Texas, United States",within an hour,100,100,TRUE,Lower Greenville,0,TRUE,TRUE
123028418,Barbara & Shaun,28-03-2017,"Frankston, Texas, United States",within an hour,100,93,TRUE,Oak Lawn,3,TRUE,TRUE
188757220,Christopher,09-05-2018,"Dallas, Texas, United States",within a day,88,82,FALSE,Dallas Downtown Historic District,1,TRUE,TRUE
370176945,Cara And Jim,01-10-2020,"Dallas, Texas, United States",within an hour,100,88,FALSE,,6,TRUE,FALSE
370345003,Kimberly,02-10-2020,US,within an hour,100,95,FALSE,Dallas Downtown Historic District,4,TRUE,TRUE
3830175,Eric,10-10-2012,"Dallas, Texas, United States",,,100,FALSE,Bishop Arts District,1,TRUE,FALSE
369431523,Luxo,26-09-2020,"Dallas, Texas, United States",,,99,FALSE,Old East Dallas,5,TRUE,TRUE
332591632,Randy,01-02-2020,US,within an hour,100,100,TRUE,Northwest Dallas,0,TRUE,FALSE
43341105,Kyle,04-09-2015,"Dallas, Texas, United States",within an hour,100,100,TRUE,Far North Dallas,0,TRUE,TRUE
47487405,Ashley,26-10-2015,"Dallas, Texas, United States",within an hour,96,96,TRUE,Knox / Henderson,1,TRUE,TRUE
131071384,Destinee,19-05-2017,"Plano, Texas, United States",,,0,FALSE,Northeast Dallas,0,TRUE,TRUE
42083772,Pop Up Promo,21-08-2015,"Dallas, Texas, United States",within an hour,100,99,FALSE,West Austin,4,TRUE,TRUE
52040903,Lucy,22-12-2015,"Dallas, Texas, United States",within an hour,100,64,FALSE,Far North Dallas,1,TRUE,TRUE
371315598,Patrick,09-10-2020,US,,,,FALSE,Oak Cliff,1,TRUE,TRUE
1171880,Rick,17-09-2011,"Dallas, Texas, United States",within an hour,99,99,FALSE,Braeswood Place,88,TRUE,TRUE
84768396,Danielle,19-07-2016,"Dallas, Texas, United States",within a few hours,100,100,TRUE,Far North Dallas,0,TRUE,FALSE
360026573,Ashya,02-08-2020,"Santo Domingo, Distrito Nacional, Dominican Republic",,,99,FALSE,Peak's Suburban Addition,2,TRUE,TRUE
372469862,Brett,18-10-2020,"Dallas, Texas, United States",within an hour,100,50,FALSE,Old East Dallas,0,TRUE,TRUE
216758,Jany,29-08-2010,"Dallas, Texas, United States",within an hour,100,79,TRUE,Northwest Dallas,0,TRUE,TRUE
105349088,Joy,27-11-2016,"Plano, Texas, United States",within an hour,100,99,FALSE,Spring Ridge,27,TRUE,FALSE
182823901,Kevin,06-04-2018,"Houston, Texas, United States",within an hour,100,100,FALSE,Northwest Dallas,0,TRUE,TRUE
372903117,Darrick,22-10-2020,US,within an hour,100,98,TRUE,Old East Dallas,3,TRUE,FALSE
102963182,Jay,08-11-2016,"DeSoto, Texas, United States",within an hour,100,100,FALSE,Wolf Creek,0,TRUE,FALSE
254391347,Zach,09-04-2019,"Dallas, Texas, United States",within an hour,100,100,TRUE,Knox / Henderson,0,TRUE,TRUE
1380382,Fareed,07-11-2011,"Dakar, Dakar Region, Senegal",within an hour,100,96,TRUE,Old East Dallas,0,TRUE,TRUE
58937674,Joe,15-02-2016,"Dallas, Texas, United States",,,,FALSE,Northwest Dallas,0,TRUE,TRUE
68881141,Tassia,25-04-2016,"Dallas, Texas, United States",,,20,FALSE,Old East Dallas,0,TRUE,FALSE
61469939,Joanie,03-03-2016,"Dallas, Texas, United States",within a few hours,90,86,TRUE,Old East Dallas,3,TRUE,TRUE
372645485,Annie,20-10-2020,"New York, New York, United States",within an hour,100,99,FALSE,Cityplace,27,TRUE,TRUE
91741841,Mayne,24-08-2016,"Dallas, Texas, United States",,,,FALSE,Cedars,0,TRUE,FALSE
90092903,Kelly,15-08-2016,,within an hour,100,94,FALSE,Little Forest Hills,0,TRUE,TRUE
131531941,Jason,22-05-2017,"Dallas, Texas, United States",within an hour,100,98,FALSE,Old East Dallas,1,TRUE,FALSE
181205324,Plushy,29-03-2018,"Scottsdale, Arizona, United States",within an hour,100,99,FALSE,North,157,TRUE,TRUE
5790940,Jason,05-04-2013,"Dallas, Texas, United States",within an hour,100,99,TRUE,Far North Dallas,6,TRUE,TRUE
65241900,Summer,31-03-2016,"Tyler, Texas, United States",,,,FALSE,,1,TRUE,FALSE
66353000,Gina & John,08-04-2016,"North Richland Hills, Texas, United States",within an hour,100,100,TRUE,Lake Highlands,8,TRUE,TRUE
46497516,Sandy,13-10-2015,"Dallas, Texas, United States",within an hour,100,98,TRUE,Kessler,0,TRUE,TRUE
367080647,Apek,11-09-2020,"Dallas, Texas, United States",within an hour,100,99,TRUE,Riverway Estates/Bruton Terrace,0,TRUE,TRUE
143555892,Rachel,31-07-2017,"Dallas, Texas, United States",within an hour,100,100,TRUE,,0,TRUE,FALSE
119531958,Bo And Joy,06-03-2017,"Richardson, Texas, United States",within an hour,100,99,TRUE,Knox / Henderson,14,TRUE,TRUE
175944631,Noby,28-02-2018,"Dallas, Texas, United States",within an hour,100,99,TRUE,Song,1,TRUE,TRUE
267708586,Brent,10-06-2019,"Dallas, Texas, United States",within an hour,100,100,FALSE,Knox / Henderson,0,TRUE,TRUE
350737522,Corporate,18-06-2020,US,within an hour,80,100,FALSE,Dallas Downtown Historic District,19,TRUE,TRUE
38974388,Renee & Karina,19-07-2015,"Lewisville, Texas, United States",within an hour,100,86,TRUE,Highland Park,2,TRUE,TRUE
375944042,Al,16-11-2020,"Dallas, Texas, United States",within an hour,100,100,FALSE,,1,TRUE,FALSE
168382649,Richard,17-01-2018,"Dallas, Texas, United States",,,,FALSE,,7,TRUE,TRUE
86448669,Jude,28-07-2016,"Dallas, Texas, United States",within an hour,100,100,TRUE,Lake Highlands,1,TRUE,TRUE
363376274,Krev,19-08-2020,"Dallas, Texas, United States",within an hour,62,100,FALSE,Dallas Downtown Historic District,7,TRUE,TRUE
36459240,Jim,22-06-2015,"Chicago, Illinois, United States",within an hour,97,94,FALSE,Cityplace,13,TRUE,TRUE
2652179,Leigh,16-06-2012,"Dallas, Texas, United States",,,100,FALSE,Old Lake Highlands,0,TRUE,TRUE
345397364,Sacori,04-05-2020,"Garland, Texas, United States",a few days or more,40,56,FALSE,Oak Lawn,1,TRUE,TRUE
35493459,Antonio,10-06-2015,"Dallas, Texas, United States",within an hour,100,95,TRUE,Buckner Terrace / Everglade Park,7,TRUE,TRUE
373957214,Alex,31-10-2020,"Dallas, Texas, United States",within an hour,100,95,FALSE,Kessler,24,TRUE,FALSE
308346619,Pathik,09-11-2019,"Dallas, Texas, United States",,,,FALSE,,7,TRUE,FALSE
197416614,Abiemwense,23-06-2018,"Houston, Texas, United States",,,,FALSE,Far North Dallas,2,TRUE,TRUE
66227163,Rosie,07-04-2016,"Dallas, Texas, United States",within an hour,100,100,TRUE,Oak Cliff,4,TRUE,TRUE
66794281,Jaden,11-04-2016,"Parsons, Kansas, United States",within an hour,100,100,FALSE,Oak Lawn,1,TRUE,TRUE
376399998,Peace Of Mind,20-11-2020,"Dallas, Texas, United States",within an hour,100,84,FALSE,Old East Dallas,1,TRUE,TRUE
157425268,Jen,04-11-2017,"Bentonville, Arkansas, United States",within an hour,100,99,TRUE,Downtown Bentonville,3,TRUE,TRUE
103926818,Oswaldo G,16-11-2016,"San Antonio, Texas, United States",within a few hours,100,100,FALSE,Far North Dallas,3,TRUE,TRUE
377220171,Heather,27-11-2020,US,within an hour,100,100,TRUE,Lower Greenville,0,TRUE,FALSE
54484212,Jeffrey,13-01-2016,"Dallas, Texas, United States",within an hour,100,100,FALSE,,1,TRUE,TRUE
106623100,Michael,08-12-2016,"Dallas, Texas, United States",within an hour,100,100,TRUE,Kessler,1,TRUE,TRUE
20124373,Hattie,16-08-2014,"Dallas, Texas, United States",,,50,FALSE,Wilshire Heights,1,TRUE,TRUE
25241770,Sheryl,26-12-2014,"Dallas, Texas, United States",within an hour,100,95,TRUE,Lower Greenville,0,TRUE,TRUE
356896257,Michael,17-07-2020,"Dallas, Texas, United States",within an hour,100,90,FALSE,Old East Dallas,13,TRUE,TRUE
54330041,Kc,12-01-2016,"Dallas, Texas, United States",within an hour,100,100,FALSE,Old East Dallas,0,TRUE,TRUE
378152545,Roy,03-12-2020,"Dallas, Texas, United States",,,,FALSE,North Dallas,1,TRUE,TRUE
373888985,Arnold,30-10-2020,"Grand Prairie, Texas, United States",within a day,54,14,FALSE,Oak Cliff,0,TRUE,TRUE
177353856,Kue,08-03-2018,"Dallas, Texas, United States",within an hour,80,88,FALSE,Oak Lawn,2,TRUE,TRUE
215088387,Kandace,12-09-2018,"Dallas, Texas, United States",within an hour,100,100,FALSE,Far North Dallas,0,TRUE,FALSE
378391768,Kenny,05-12-2020,US,,,50,FALSE,Old East Dallas,0,TRUE,FALSE
378424760,Essence,06-12-2020,US,,,,FALSE,Far North Dallas,1,TRUE,FALSE
